reviewid,reviewtext,sentiment
2246,东西比较多，不过肉类都是冻肉，感觉都是合成的，服务一般，偶尔去下还行，价格也合适。 ,0
2247,环境，服努，食材，菜色的多样性都非常棒，但，在武汉这个火炉里，在没有空调的环境下吃一顿烧烤，相当须要勇气。 ,2
2248,我只能用一句完美的十五字来赞美它。 ,2
2240,最近新开的一家餐厅，就在老十里铺菜场附近，环境还不错哦!味道也还不错呢! ,2
2251,很好吃。 ,2
2252,热干面配鱿鱼，真的好爽，哈哈哈，今天好容易满足 ,2
2252,魏记红油热干面味道真地道，好吃，我一个人吃了两碗。下次带朋友来吃。 ,2
2253,生意不错，非常好的特色小吃餐厅，这家的价格真心不贵。 ,2
2254,上次吃的味道不好;这次来;份量都很足;下次再来吃！ ,2
2255,周黑鸭里面的鸭翅我最喜欢了，还有鸭舌头，真的是非常的不错的。 ,2
2256,"环境至少挺干净的,味道还算正宗,价格实惠 ",2
2257,本店消费平价，很适合平民，上班族消费／ ,1
2258,#冬天就要吃吃吃# [环境]外卖：德米烧鹅饭。 [服务]和我记忆中的烧鹅不太一样，而且有一块肉是有味道的不新鲜。其他都还好了，套餐也份量十足，但是相对于美团来说他家饿了么更划算一点。 ??味道还是可以的，下次还还会来点！ ,2
2250,周黑鸭的美味在武汉是众所周知的，每次工作完从医院下班，地铁口买上一盒，回家想休息一下，就随手抄起旁边的鸭脖，赞 ,2
2261,还蛮喜欢它的甜辣口味。我个人感觉辣了一点。很喜欢吃周黑鸭的鸭架子。其它的产品还没有尝试过。 ,2
2262,性价比超级高 他们家珍珠特别好吃 就是好几次去没有了 点过翠峰茉莉 日照红茶 少糖温热加珍珠 冬日绝配 半糖的话可能会有点涩 可以自己加牛奶 也很不错哦 烤奶的话不太适合我 感觉有点腻 不推荐 出了芋泥的新品还没有尝 芋泥控不能错过 ,2
2262,距离学校非常非常近，因为就在宿舍楼下的餐厅，学子旁边，经常会有做活动，然后口感也非常好，比之前学校的那一家价格还要划算好多，价格比较能接受，最喜欢益禾烤奶，超级甜甜的，室友更喜欢他们家的茶，总之很方便又好喝。在学校就不容错过啦！ ,2
2263,同学请我吃饭，第一次去这家[6][6][6] 就在学子旁边的楼上，位置还挺多，人来人往，有很多老师也去吃的样子…… 价格蛮实惠的，两菜一汤五六十吧，什锦炒粒很好吃，土豆牛腩里牛肉的量还可以哈哈，不寒碜 不失为一个改善伙食的好地方[馋] ,1
2264,这家店的出品也还是很不错的，推荐大家来这里试试 ,2
2265,店里面做活动。味道超好 ,2
2266,环境味道服务都很好啊，华师店的，哇哈哈哈哈哈哈哈 ,2
2267,时隔两年第二次来咯~第一次印象中的口味还是不错的，尤其是鸡爪和五花肉hh，这次吃了暴多，总体可以，脑花好吃，不过稍微偏咸了点~花甲点成了带粉丝汤的，我觉得还是炒的或者蒜蓉的更好吃！烤鱼基本上是我一个人吃完，肚子鼓到不行?? ,2
2268,生意很好，味道中规中矩，没有很惊艳。蟹脚热干面倒是被吃的一干二净。 ,1
2260,我一定要带我的朋友来这家店！ 虽然也不便宜吧，可能是吃的太多，一个人吃了71多块钱，但是五花肉烤猪脑真的无话可说，还有烤牛油，现在还在回味那个味道，汽水还有北冰洋，这个好像挺少见的呢，会回头的，跑了十几公里吃烧烤，我也是很棒的。 ,2
2271,就在家附近，夫妻档，味道很好，肉筋和肉串比很多烧烤都好吃，缺点就是种类比较少。 ,2
2272,太难吃了，好多都冇烤熟，东西也蛮不卫生，老板态度蛮一般.差评！ ,0
2272,菜品味道很好的，环境也还蛮不错的 ,2
2273,和老公妈妈一起去的，很便宜的，炒花甲是新鲜的。 ,2
2274,骗子，购买的劵根本不能用，把人忽悠去，吃完买单说不行。要付现金，是个不地道的商家。再也不会去了。做不起就不要挂在网上。忽悠客人。没有道德......... ,0
2275,随便吃吃还可以   只能当简单的宵夜 ,1
2276,垃圾炒饭，吃了他家炒饭，拉了几天肚子，炒饭里面还有老鼠屎和蟑螂，黑心商家 ,0
2277,专点外卖的一家店，因为正好在附近，店里看了下，挺干净的。 ,2
2278,点的外卖，满减然后用的优惠卷、挺划算的，炒饭很丰盛啊，又是牛肉，虾球，培根，火腿的，味道也很不错，吃完了，快递也很快，包装也很干净卫生，送的奶茶估计六七块的市场价吧，可以了，性价比比较高，还会回购的哦 ,2
2270,来武汉不吃小龙虾就等于白来了，这是开在沙湖路上的一家有名的小龙虾店，对先吃巴黎龙虾是在万松园，这家应该是分店。和靓靓蒸虾比各有千秋。不过，现在小龙虾的季节已经过了，正是螃蟹肥美的时候，他们家现在有香辣螃蟹，感兴趣的朋友可以试试 ,1
2281,分量特别感人 特别是毛豆 比靓靓家的还分量少 怀疑每道菜都是单人例份的 两人吃了451元  然后吃完我感觉什么事情都没有发生 好像没吃晚餐一样 [撇嘴][撇嘴][撇嘴][撇嘴][撇嘴] 发现里面大部分是外地人在吃 武汉人挤兑包场的节奏已经不再有了 ,0
2282,嘻嘻，是嫖老师请粉丝来吃的，龙虾整体水平都不错，主要是凉面很好吃啊，拿那个蒜蓉的酱拌面真的绝了！ ,2
2282,每天抢红包，送个菜，自己点个菜，一个人吃不完再打个包。一天够了，比自己在家做还方便实在。特别是宝妈们，带娃不方便做饭的吃饭好地方。有稀饭汤水果，大人小孩都适合吃。老少皆宜。最爱他家大同子骨。入味好吃有感觉，家里有狗的还能打包给狗狗哈哈。[憨笑][憨笑] ,2
2283,这个店要不是爹爹带过来吃 真的是可能不会进去这样的店 因为不知道为什么不喜欢这个名字 这个装修的招牌 感觉就是不好 后来菜品尝了之后感觉还可以 里面吃的人平均年龄都在61～71岁之间 特别受中老年亲耐 这个骨头搜觉得味道一般 鱼还可以 免费饭水果也多 还行吧 ,1
2284,家庭聚餐是不错的选择，光记住米饭很好吃，很香，按人数自助一位，有饮料、爆米花、水果等等…… 环境也不错，有大桌人多的时候提前预订，一开始吃的时候菜色好一些，现在感觉做的比以前差一点了，味道没有以前好，有些菜品不是太咸就是没味，哎.... ,2
2285,为了吃也是蛮拼的，刚刚到家的人，又换衣服又被闺蜜叫下楼克吃新农牛骨头…………… ,1
2286,每天叫醒我的不是闹钟，是过早！ 昨晚去健身房了，今天决定放纵一下，早餐搞个面窝，它家的面窝是那种外软里脆的，家里人都喜欢吃它家的，来晚了，就需要排一下队，还好师傅的速度蛮快的！ ,1
2287,中午去吃的，味道一般般，但是环境很好，比一般的烧烤店干净很多。凉面分量很多，价格还不贵；烤肉烤肉筋味道中规中矩；比较喜欢玉米粒，很入味，我的爱；烤鲫鱼很小只，味道一般般。总体来说出品没有想象中好吃，但是价格物廉价美，如果住在附近馋嘴可以一试。 ,1
2288,学校食堂，鸡蛋油泼面很香很香，但吃完了超级撑。铁板饭很香，闻着比实际吃到要香。另一边自选里面，鸡腿很健康，味道很淡，玉米红薯都很健康，自选菜种类还是很多的，就是去晚了会凉。然后饮品都是学校做的，有点甜，不过绿豆沙红豆沙都很好喝。 ,2
2280,牛角猪扒包和猪仔猪扒包都非常好吃。猪扒分量很足，肥瘦适中，味道鲜美。两者的差别是面包片不同。两片面包片会涂上沙拉酱，口味很不错。目前猪扒包正有优惠，牛角猪扒包28元，猪仔猪扒包25元。总体来说挺实惠的。 ,2
2201,现在枫园食堂把以前的小食和食堂合并了，食堂里面的东西还是比小食要便宜一些，食堂现在分为自选菜自助餐形式的以及，单独的一盘菜-有固定的价格，自助餐形式的要称重，学生的话要比员工便宜，员工的比外面的人便宜，不过只能刷校园卡，小食的话可以用支付宝或者是微信。饮品区就在小食和食堂之间。 ,2
2202,比较高档的餐厅，价格较高，适合商务宴请，菜的味道很好。 ,2
2202,每次都在这里买，挺好喝的，儿子很喜欢，非常不错，一直光顾。 ,2
2203,在他家吃了个海参，一桌子人去了医院。他们竟然也不负责任，另外一家住院的已经举报他们了。协和医院也向食... ,0
2204,和老爸一起去的，一点都不拥挤，非常好的特色小吃餐厅。 ,2
2205,位置好找！门口方便停车！主要是点外卖很方便！味道很好！地道的港式茶餐！价格也实惠！以后会经常来吃！???????????? ,2
2206,武汉大多数人吃早餐还是比较钟情于热干面。 ,2
2207,名字看起来很厉害，但是那个面太一般、！ ,0
2208,"在长云路28号附近就能找到。服务态度还好,口味还好,性价比不错,这是一家没有让人太惊艳的店 ",2
2200,这家牛肉粉做的小有名气，味道比较地道重口味的东西，牛肉粉的汤还阔以。配个面窝或饼子蛮爽辣，价格小贵，来吃的人不少，服务一般般。 ,1
2311,总体来说，西区的就餐环境在全校食堂中并不是最好的，但是它囊括了许多其他服务。例如：桌球、羽毛球、ktv、理发店应有尽有。西区食堂也有很多美食，例如二楼的自助餐，一楼的包子铺和三楼的黄焖鸡米饭。上楼可以乘坐电梯，非常方便，唯一的缺点就是没有空调。 ,0
2312,打卡二楼的港式烧腊[愉快] ??￥22一份叉鹅饭(叉烧和烧鹅双拼) 对于食堂来说这个价格不低了 但是味道却不怎么样 叉烧很咸 烧鹅皮颜色怪怪的 而且多是骨头 吃起来反而像卤汁拌饭???? 不过有免费的腌酸萝卜?? 这个挺好吃的?? ,1
2312,22.作为学校的VIP食堂，自带电梯属性，价格自然是最贵的，琳琅满目的食物看着很难选择，港真，其实吃多了可选性就不高了。。容易陷入，这家好吃，连续吃，吃腻了。。这样的模式-_-||希望做得更好，不要再涨价啦！多关注品质和种类吧！三楼小超市还是不错的，点赞~ ,0
2313,从早上做早点开始卖到下午打烊，除了牛肉面和热干面是主打外，还有牛肉粉和素面，味道偏辣，但是能接受，价格实惠，量多，看起来特别有食欲，吃起来也不错 ,2
2314,己经关门了，现在是襄阳牛肉面，味道还可以，牛肉面还可加钱加豆腐和海带 ,2
2315,环境很一般。我们在我们板凳上搭着吃的，鱼圆很q弹，新鲜可口，粉面华润好吃。配料也很多~有大条的海带哦~~~ ,2
2316,经常去吃，味道还可以，价钱公道，经常去吃，味道还可以，价钱公道，经常去吃，味道还可以，价钱公道， ,2
2317,楚湘厨艺，在湘菜菜馆中，他们家的味道算是中上等的了，辣子鸡很入味！ ,2
2318,铁板鲢鱼味道不错，鱼肉口感很滑腻。可能鱼不是很新鲜吧，要是活的刚下锅的口感应该更鲜美。其他菜一般吧。 ,1
2310,味道还????以，实话朋友小聚！价格页不算太贵.... ,2
2321,很不错的兰州拉面，来过很多次了出品一直很稳定 ,2
2322,米粮派乐汉堡，不多说。去了就吃汉堡 ,1
2322,在这边有事情 ，然后无意看到这个店，装修风格很不错，觉得挺特别的，很干净，卫生，老板人也蛮好的，有机会可以再来～ ,2
2323,家庭聚会，离家近，方便，牛蛙没有多少，价格偏高。 ,2
2324,小哥哥小姐姐人美声甜，服务热情，店铺环境优美！五星好评 ,2
2325,附近没什么店铺，就这一个面包??店，面包还不错吧，喜欢吃蛋挞，希望面包种类能多一点 ,0
2326,家庭聚会，离家近，方便，牛蛙没有多少，价格偏高。 ,0
2327,蛋挞很香、早上0点多在美团下单买的很划算，现烤的很新鲜，店主说蛋挞芯是自己用好材料现调的，吃起来确实好吃。店铺环境也挺好的，店主人非常亲切，还给孩子提供免费凉白开喝。?? ,2
2328,环境非常不错，几乎每月都要去吃一两次，价格实惠，服务态度很好，环境很温馨，味道很不错。 ,2
2320,很适合带小娃来吃饭，环境很干净 ，食物小朋友很喜欢吃 ,2
2321,周末带孩子来必吃的餐厅 换了新菜单 价格也长了 好在有新品 味道不错 ,2
2322,最近天气稍微有点热，在店里有点燥热，就想喝个冰水，然后看了下这家，平常也喝，每次感觉不一样！ ,1
2322,还是以前的味道，一点都没变！赞！ ,2
2323,今天买的，有优惠。开心！超赞超好吃…… ,2
2324,早上到省发改委办事，看到这附近过早。点了份不辣的牛肉牛杂双拼，21一份，天啊！不辣的还是给我辣的不行，主要是汤料辣，适合喜欢吃辣的朋友，牛肉是切成薄片的，牛杂炖得比较有劲道。份量很足，我是吃不太惯这么辣的。 ,0
2325,跟着搜索过来的 刚好在附近办事 走了七分钟左右过来吃          分量是真的很足 我点了是原汤的里面加了好多萝卜和木耳 面的味道一般 汤属于那种温温的 环境也还可以 可能是因为中午人少吧 当早饭吃应该还不错 毕竟是连锁店  味道可能就比较大众 ,2
2326,就是以前的水果湖牛肉面，在他们家吃了一个鳝鱼面，味道还是非常不错的，汤非常的浓，价格也不高，热干面竟然只有四块钱，比户部巷还有那些网红的店都要便宜，他们家的味道也非常不错，蛋酒也非常的好喝。店里边也非常的干净。下次有机会尝一尝他们家的牛肉面。 ,2
2327,味道还不错，性价比挺高的。馍馍也好吃，配着农家菜，咋吃咋香，住在附近不想做到的孩纸们可以过来吃吃。这边离学校也近。吃完了去附近学校散散步。消化消化东西挺惬意的。难得附近有家还算合口味的农家菜馆。值得再去。 ,2
2328,「玉米排骨」「油焖大虾」「水煮肉片」「外婆下饭菜」「蟹脚面」「农家小炒肉」「坛宗剁椒鱼头」 小区周围的餐馆，所以每次家里来客人的时候，都会去这家点菜。还好味道还是挺不错的，份量也足。每次点的菜都不太一样，基本还是挺符合大众口味的。 ,2
2320,去吃过一次，是聚餐不错的选择，价格蛮优惠的，能吃的很好。人均下来算是周边性价比比较不错的餐馆了。非常推荐。环境也还不错。主要地里位置也不错。非常好找，桥下，门口也有停车位置。没有选择的时候，所以大家可以去试一试。 ,2
2331,环境不错，服务周到，性价比高，下次再来！ ,2
2332,好感度层次分明，各占其一？ ,1
2332,感觉很不错的样子 下次在去吃吃 味道迷人 ,2
2333,菜分量足，味道也不错，最喜欢东坡肉，每次来都必点 ,2
2334,项目聚餐;;都是到这边来的;;主要看上大包间;;;项目人多;;一起吃才热闹;;另外菜品也还好 ,2
2335,口味很不错啦！服务周到，交通方便，可以常来 ,2
2336,去武汉出差的时候给吃的。预审，年审各吃了一次。里面有个唱歌的小姐姐唱的不错，就是第二次去的时候进店前看到一个团购，店家说可以用，吃完团，结账的时候团购却下架了。有一个麻辣牛肉很好吃，特别辣。 ,1
2337,在这边学习，附近就这一家面馆做的挺好吃的，希望越做越好 ,2
2338,环境好！音乐美酒，火锅串串，烧烤，总有一款适合你！?????? ,2
2330,好吃便宜不错??????????。好吃好吃好吃下次再来 ,2
2341,味道还行 环境比较一般 ,1
2342,跟家人的聚餐，很一般。 ,0
2342,位置不好找，下积玉桥地铁以后按照导航来走还问了路人才能找到，结果在湖锦酒楼和那个公寓之间转了几次，因为楼下的人都说在隔壁 里面的环境确实是可以看到江景的，但是临窗的位置其实只有四桌，里面的布局是局促而温馨的 ,1
2343,服务更好，雾水蒸河鳗比较好。 ,2
2344,名誉海鲜酒楼，如果不是朋友介绍带着我去，还真的不好找哦！位于香江家居的楼上！出了电梯，眼前一亮，装修很有情调哦！海鲜都很新鲜，可以自己挑选。包房内还有整套的茶具，茶艺师帮你冲泡福建泉州茗茶。菜品皆为闽南口味，有些菜品是直接从福建空运过来。真的不错哦！ ,1
2345,在我们小区里，门面不大但也是在街面上师傅烤得味道不错食材也比较新鲜，作为爱宵夜的吃货他们家是首选。 ,2
2346,味道不错，吃了好几年了，店里好干净，店内工作人员很热情，点赞 ,2
2347,我儿子特喜欢吃他们家的羊肉饺子，一餐可吃二十几个。 ,2
2348,去店里的时候客人不多，就几桌，两个人点了个套餐，份量很足，中辣的锅底我表示也很辣啊，服务挺好的，值得推荐 ,2
2340,麻辣火锅是人生不可放弃之一 ??  小龙坎总是被周围朋友提起到，所以来吃过一次。  已经是过期的日常了，当时没有觉得有特别惊艳，就是一般的麻辣火锅。  餐品总体还不错，从新鲜程度上来说还是OK的。  在火锅品牌层出不穷的今日，好好加油吧。 ,1
2351,??小龙坎老火锅(江汉路店)  ??地址：江汉四路4-6号华顺公寓一楼(江汉四路公交站对面，水塔派出所旁)。  ??环境：环境挺好的，店铺装修是古代的感觉，感觉挺好吃的亚子。  ??服务：服务员态度很好，上菜速度很快。 ,2
2352,这家葫芦鱼在江汉路，名字挺新颖的，其实就是烤鱼，之前挺火爆的。好多人推荐。店里除了烤鱼还有其他的一些...   展开评论 ,1
2352,去年来过一次，觉得蛮好吃。今天特意带朋友过来，结果太让人失望了。盐跟不要钱一样，咸的厉害，四个人喝了六升水！还有上菜的速度极慢，吃完了配菜都没上齐，就不提烧烤什么的了，真的很难理解！从来不给差评，实在忍无可忍！ ,0
2353,这家腊鱼馆在汉口江汉路步行街附近，店里主打川式菜肴，有点特色... ,2
2354,楼下的，经常吃， ,2
2355,牛肉粉牛肉还那么少 ,0
2356,还可以啦，味道一般般，也不是很差，，，！ ,1
2357,这家去吃过几次，味道没非常好，正宗的重庆味道，价格实惠，值得去。 ,2
2358,一家还不错的面馆，粉面都还不错 ,1
2350,菜品新鲜，味道也很好，老板也很亲切 ,2
2361,口感，还行，不错，服务很好，棒棒滴 ,2
2362,味道还不错，已经来过2次了，下次还会再来光顾 【印象】匠人内涵 ,2
2362,"位于欢乐谷游乐园商业街必胜客对面。服务态度良好,口味勉强及格,价格那是相当便宜,还算是值得推荐吧 ",2
2363,量足;味好;物美价廉 ,2
2364,味道不错，份量很足经常去 ,2
2365,吃过两次，味道还可以 ,1
2366,点了龙虾，是死虾做的，并且里面还吃到了虾网的线，烤串没有烤熟，然后又叫了重烤，还是那样，并且没有味道，总之老街烧烤的口碑让我失望了 ,0
2367,烧烤味道不错 老板人也挺好  推荐他们家鸡爪和拍黄瓜     为的不错哦 ,2
2368,烧烤味道不错 老板人也挺好  推荐他们家鸡爪和拍黄瓜为的不错哦 ,2
2360,好吃，味道不错，大家可以试一试。 ,2
2371,说了要做清淡一点，很符合我的口味，主要是感觉很卫生，还是比较满意的 ,2
2372,真正的黑皮牛杂面还是台北路的好吃正宗，现在加盟店太多，并且都说自己正宗搞不懂为什么，黑皮的牛肉面汤是可以喝的，不是那些调料冲的。 ,1
2372,没有过早，当时中午直接点的外卖，正好想吃汤包，还想吃饼子，这家都有，于是点了一份吕氏汤包，一份手抓饼加鸡蛋加鸡柳，还加了一份蛋酒，真的是好久没有吃手抓饼了，其实商家的招牌是烧卖，整体都满意哈哈哈[色]。 ,1
2373,「鲜肉汤包」面皮上这神秘物质我是真不知道是啥，店员也是**火腿肠掉桌上刷层油就送回来，厨子都赶着吃饭藕都没烤熟就上了，最近生意好开始店大欺客了？ ,0
2374,这家烧烤的烤肉味道十分不错，干子也可以，味道十分好 ,2
2375,没有过早，当时中午直接点的外卖，正好想吃汤包，还想吃饼子，这家都有，于是点了一份吕氏汤包，一份手抓饼加鸡蛋加鸡柳，还加了一份蛋酒，真的是好久没有吃手抓饼了，其实商家的招牌是烧卖，整体都满意哈哈哈[色]。 ,1
2376,我居然没有评过这家？经常来吃土豆粉跟烧梅，挺不错的。东亭路上难得的好吃的。 ,2
2377,牛肉份量太少，汤太辣了 ,0
2378,环境比较差，口味还可以！服务员比较差，问菜还有几道没上，服务员居然回答不知道！ ,0
2370,宵夜的好地方，武汉人怎么能少得了烧烤。 每次在附近逛完，就会来光顾。也不常来汉口，这家店算是喜欢的了。 花甲是我的最爱，肉串也很好吃，凉面也是我的爱，味道真的不错。 晚上来人气也比较旺，有时候可能需要排队，可以接受。 ,2
2381,位置有点难找，环境一般，生蚝不错，蟹脚面很好吃。 ,1
2382,这个店子还是比较有特色的，那个鱼几秒就能烫熟了，很嫩，特别好吃 ,2
2382,囤的一家团购，藤椒味木桶鱼片火锅； 「乌鱼片」比某家乌鱼要好吃些，鱼片厚且大，汤味浓； 「红糖糍粑」好吃~软软糯糯的~我一口气吃了四个，后来都吃不下鱼了； 「养生乌鸡卷」也好吃，一口一片，熟得快； 绿豆苗还是啥，不记得了，味道没吃出来； 冬瓜，蟹柳，青菜，都中规中矩，更适合秋冬。 ,2
2383,位置还是很好找的，在路口，工作日晚上去感觉生意也还不错，缺点就是上盆太慢了，等了半个小时才等到。 鱼口感不错，基本不吃鱼皮的我也觉得鱼皮还吃，口感麻麻的一点也不辣 换锅之后口味变清淡了，乌鸡卷口感很诡异，虾滑还不错。 价格做活动88套餐很划算，三个人还没吃完，看菜单觉得价位也还好。 ,2
2384,"品尝着美味的佳肴,网上推荐很多的,在那买东西很划算,倍受推崇餐厅,品尝着美味的佳肴,味道算对得起这价格. ",1
2385,麻辣虾球味道确实很好啊，土豆闷??也是推荐的，点得荤菜都很棒，端午节过来吃的，中午时间，5个人吃了两百多一点还是不错的，冰啤酒不冰，店家说冰箱坏了，素菜味道一般，量还是比较足得，店家主动说，零头给我少了。点个赞！ ,2
2386,附近有早餐，订餐也很方便～房间空间各有不同，空间充足，带孩子出来玩应该很好哦～酒店位置也好找～老板人很好，服务热情周到～ ,2
2387,值得推荐＃很适合家庭朋友聚会，商业企业聚会 ,2
2388,菜品不错，口味非常的地道，适合老友聚会，家庭聚会的好地方，喝喝茶，写写字 ,2
2380,非常好，值得推荐，环境不错 ,2
2301,家乡的味道，真的非常棒啊，[微笑][微笑][微笑][微笑] ,2
2302,分量好少哦，像喝汤一样，一下子就消化完了。。。 ,0
2302,离我家不远味道不错，价格不贵推荐一下 ,2
2303,还可以，就是人太多，环境一般！ ,1
2304,里面档口几乎吃遍了，都不咋地，就兰州拉面还马马虎虎，里面的桌子也很油。 ,0
2305,整体看起来还是有些杂乱，对于看电影的人来说很方便，质量却有待提升[偷笑] ,0
2306,这家肯德基外立面看上去比较大，周四新出的老北京鸭肉卷20.0元2个，其实个人感觉鸭肉卷这个做法更像烤鸭，比鸡肉卷适合！刚好招商九积分抢的香辣鸡翅可以一起兑换，香辣鸡翅可能放的时间稍显长，外皮不是非常脆了，但是应该还属于正常范围内吧！ ,1
2307,主营东北水饺和农家菜的店子，乡味儿浓 ,1
2308,头道街附近的一家饺子馆，小小的饺子馆，里面竟然有各种各样口味的饺子干净卫生，好吃得很！ ,2
2300,肯德基在武汉有很多分店，不过黄浦路附近好像只有这一家。肯德基（一六一店）位于黄浦路68号，就在一六一医院旁边，正好坐公交在黄浦路站下车，走过来不算远，这家分店还比较大，座位还比较多，环境整体也还不错！他家的原味冰淇淋奶味十足，很纯很美味！而且价格还不贵！ ,1
2411,期待这款素菇汉堡很久了！一直素食的我已经快两年没吃过汉堡了，这次KFC的素菇汉堡真的是给素食爱好者发了好大一个福利！拿起汉堡一口咬下去，中间的馅饼酥酥脆脆，芝士和香菇做成的内陷爽口而不腻味，千岛酱的酸甜和芝士蘑菇清爽有嚼劲的口感完美结合，真的完全不比那些肉汉堡差！推荐食用！反正我是爱了！ ,2
2412,这家店开在262医院的隔壁。沿路沿路上的早餐店都关门了。只有肯德基爷爷最可靠。买了香菇鸡肉粥配鸡蛋。这对于病人来说，这份早餐营养也够了。现在肯德基点餐也都很智能化，都可以通过手机小程序里先进行，简单到店里可以直接取货。店员们的笑容还是很阳光的。早上看到人的心情也会好起来。 ,2
2412,"在李纸路龙腾宏商贸园一楼附近。味道还行,环境很干净,以价廉物美而取胜 ",2
2413,又一次给我惊喜的绿薯哈哈哈哈哈 酱汁麻辣汁 爱了爱了 超级下饭 我这种无辣不欢星人 被圈得死死的[色]  酱汁有一点柠檬味 同事说有蒜味 清新好吃 虽然也被吐槽了说像凉拌菜哈哈哈 「香烤鸡肉沙拉」沙拉也很有自己店面的特色 真的爱 ,2
2414,环境特别好而且很干净～一楼二楼装修都好好看啊，老板人很好，酒也很全，特别适合带朋友一起来玩，下次还会来！祝老板生意兴隆哦???????????? ,2
2415,他们家的宜宾燃面味道好正啊，是我今年吃过的最好吃的面了，最近在减肥一直在控制饮食，他们家的面味道太好了，没忍住全吃光了，面里有炸的肉末花生碎还有一种腌菜，夏天配冰饮真的很爽了，还有免费的泡菜和豆浆，不枉我放弃了午觉跑来打卡，真的好吃啊 ,2
2416,有点小惊喜，算是洪山区最正宗味道的吧。。 ,2
2417,味道很赞，菜品丰富，值得品尝 ,2
2418,鸡汤很好喝 ,2
2410,合肥人跑到武汉吃老乡鸡，我也是醉了！哈哈哈 ,1
2421,干净卫生，吃得放心！工作餐首选！ ,2
2422,重庆红亮民谣火锅是我在武汉吃过的最真材实料的火锅，菌汤锅底居然是多种菌类熬制的汤底，里面漂浮着众多菌菇，所以可以不用点菌类菜品了！ 无骨鸭掌最最最好吃了[调皮][调皮][调皮]，强烈推荐！ 柴火豆腐浓浓的豆味，特别香！ 服务全五星，好的不要不要滴！ 还会再去的火锅店！ ,2
2422,聚会朋友选的这家，民谣火锅，火锅店居然都有驻唱歌手啦…… 位置就在六渡桥这边，民众对面，招牌比较显眼， 里面环境也蛮好，我们为了听音乐??坐在一楼 他们家的调料我蛮喜欢，各种辣椒哈哈哈都是我的最爱，菜品推荐鸭血，超级嫩滑，红糖糍粑也不错，菜品总体都不错，没有踩雷 ,2
2423,重庆火锅的风味还是很正宗的，牛油锅很浓郁醇香，即使是番茄锅也并不逊色，番茄锅也是很厚重的番茄味，并不寡淡。 肉品质感也不错。切得厚薄得宜，涮一涮就熟了。 土豆虽然并不薄，但是很粉啊，吃起来也很棒！ 最最值得一夸的就是。驻唱小哥哥很帅啊，哈哈哈！ ,2
2424,酒的品种多元化。。小吃也非常不错。世界杯正好可以和朋友一起喝酒看球。很是惬意！ ,2
2425,在汉口工艺大楼后面的背街里面，很好找，新疆的羊肉串，店虽然不大，但是顾客挺多的，有羊肉串，烤羊排，饼和汤，每串羊肉串都很大，味道非常好吃，和一般的烧烤还是不一样的，喜欢吃羊肉的朋友可以去试一试，很不错的！ ,2
2426,老板人超级好，朋友不舒服，还帮忙换了一个地方，粉红佳人和龙舌兰日出超级好喝！ ,2
2427,怎么说呢，味道的确一般般，民权路口的蔡林记比这家如，去试那家吧[睡] ,1
2428,油条炸的酥脆。配杯绿豆汤。很不错的一顿早餐。 ,2
2420,还不错，环境还可以，味道也很好，推荐吃汤包，很正宗！ ,1
2421,我觉得环境蛮好的，安静清幽，特别适合家人一起聚餐，服务员也特别热情，菜看起来就很有食欲，垂涎欲滴，家常菜做的都比自己做的好吃，不过也确实，要是厨师做的没自己做的好吃那别人就枉为厨子了是吧！哈哈哈！亲朋好友聚会的首选呀，希望生意越来越红火啊 ,2
2422,来晚了！木有包房！坐的大厅 饿了！迅速的点了一大桌菜 豆腐我最爱！一人一筷子木有了！主要是人多[流泪] 干锅江鲶油了一点！鱼是真好吃 这个干煸藕丝很赞！芝麻超多！好香哦 辣味笋也是蛮有特色 拆骨肉无功无过素三鲜蛮不错！鲜 干锅粉丝也还行 总之聚餐在他家应该是个很好的选择 聚餐愉快[呲牙] ,2
2422,昨天一家去吃的，环境热而嘈杂，生意确实不错。点了烧牛蛙，里面的莴苣很不错。炒花菜口感脆脆也还行，臭豆腐烧肥肠，感觉一般化，满盘豆腐没见到多少肥肠。最不好的就是炒鸡杂，全盘细细碎碎，辣椒居多，其它不知为何物。总体而言，咸，辣，油。 ,0
2423,菜品好吃，环境干净整洁，上菜速度快价格实惠！下次还来光顾！ ,2
2424,服务员相当拽啊！再不去了 ,0
2425,篮球那个：拿球的看到上帝头上的光环，一鸡冻就来了个扣篮……然后上帝把他扔地狱了 ,1
2426,去年吃了几次 味道还不错 就是环境很一般 黄瓜最开始觉得很好吃 后来一次去就没那么好吃了 豆花牛肉有点油腻 牛肉很嫩 就是油太多了 吃一点就腻了 猪蹄算是最好吃的菜了 外面的皮肥而不腻 一份猪蹄也还挺多的  整个店的菜都略咸略油 偶尔吃吃可以 ,1
2427,外貌和味道成大大反比的宝藏店铺！太好吃了！这次点的每道菜都有妈妈的味道！特别糖醋排骨，是小锅烧的吧，糖的甜度刚刚好，肉也不柴，很入味，份量也足，才48元，不算贵了，川元汤里元子我是从来不吃的，但这家的我吃，肉新鲜，也不腥不老，味道好极了…还有好多菜，下次来一一品尝！ ,2
