reviewid,reviewtext,sentiment
84028749,交通方便，观赏性不错，出去就有车坐。,1
84078915,夜色中的大桥巍峨而壮丽，漫步在桥上确实让人倍感欣慰，感人民之伟大，祖国之富强。,1
84084668,搭地铁到街道口站，往前走就是武汉大学的南门，不过离樱花大道还有快两公里的路逛完武汉大学，才知道广州的大学算什么鬼，武大真的逛到脚软，走到要发脾气了在这里突然怀念读大学的时光，在足球场跟朋友聊天聊到不知道时间回宿舍躺在草地上看流星，拍毕业照，军训，为了减肥勉强跑两圈操场，满满的校园回忆历尽千辛万苦终于走到樱花大道，谁知道整条大道都在维修！所以只能从维修的缝隙中拍到的樱花大道，看到木板也不要介意啊虽然没能看到完整的樱花大道，但在行政楼附近却有一个保安长得非常帅！回来看微博还上了热搜，我不会告诉你们搜樱花节最帅保安就找得到的总结：武汉大学好大！在这里谈恋爱才是真正的异地恋！,1
84210682,游江来转移到户部巷，其实就在车来车往桥底下的另一边，很近的顺带一直看看。这里对于吃货来说是天堂，不过大部分吃的在下午才开始有，主打是夜市，整条巷子都是吃的，简直口水流一地呀。,1
84236832,很不错呢，值得全家来逛逛，环境很好,1
84241492,一句话总结昙华林之旅，乘兴而去，败兴而归。大约是下午两点左右到达昙华林，八月的武汉，因前两日的雨水显得没有那么燥热，道路旁或零散或密集的小店因为较多的游客显得有些喧杂，慕名而去的大水的店，罗克慢递，汉绣等并没有那种满满的文艺情怀，有些失望，不过道路的建筑倒是充满了武汉老建筑的特色，青砖筑成的围墙是大爱。特别要指出的是一家叫“威子的店”的卖礼物的小店，女老板盛气凌人，无意摔坏东西道歉赔偿不接受，高价强卖礼物还堵住门口不让人离开，无奈报警处理，真是败了兴致。,0
84306315,华中科技大学，森林大学，占地面积非常大，俗称小清华，可以带着孩子去感受一下大学的气氛，让孩子从小就有远大的理想,1
84317176,地方很大，环湖而建，适合徒步，老少皆宜,1
84328376,这里小吃品种众多，味道不错，价格实惠!,1
84337174,江水退却，美景尽收眼底，可驻足欣赏，不留丝毫遗憾。,1
84379013,之前做了功课，说晴川阁和黄鹤楼一样，在长江沿岸，可以看到江景，又不像黄鹤楼那么多游客，而且免门票，很小资的一处风景。滴滴过去不贵，到了之后发现讲解要100元，感觉有点不值，没要。不知道是不是周五的缘故，没什么游客，却又拍婚纱外景和摄影达人。但是没什么历史研究的我真心欣赏不来这个地方，个人不太喜欢。,0
84406768,这里环境优美，植被丰富。带上家人，带上路餐去享受自然风光吧！,1
84424273,见过美国的金门大桥吗，武汉就有一个，鹦鹉洲大桥！我觉得更美更状观！,1
84440268,没有比这里更好的古迹了，一座非常精巧的园林。在长江边，可以远眺武汉三镇，也可以高低不同的近观长江，还可以看到从鹦鹉洲到白沙洲的六座长江大桥，更可以下到江边去看大禹神话园和南岸嘴，看对岸的龙王庙和汉水入长江口，从大禹神话园坐长江轮渡到对岸的黄鹤楼和户部巷。这一切，还是免费的。,1
84479979,环境很好，可以带孩子去看看大学的氛围。交通也方便,1
84487478,这里风景很好，环境也不错，周末可以逛一逛,1
84494973,这里很有地方特色，古色古香，店铺林立，游人如织。好多小吃，可以一一品尝。值得一去。,1
84495211,这里环境优美，适合散步，夜跑，不收费，空气也好，有大片的荷花。,1
84496248,这里蛮有意思的，价格高点，也很值得。,1
84651645,一般般，都是外地人才会来的地方！本地人都不会来这里，来武汉游玩可以问问本地司机,0
85252698,武汉第一个以农耕文化为主题的的休闲度假村，在这里可自耕自种，享受田园乐趣，暂离城市喧嚣，品味农家风味美食，让孩子们认识农村，了解农作物，平添农田野趣。,1
86066479,杭州有西湖，武汉有东湖，东湖位于武汉市武昌区，是国内最大，最美丽的城中湖。面积宽阔有80平方公里，进入东湖现在是免费的，只是东湖里面的景点是收费的。市内可以乘坐22路，401路，402路，413路，578路，60路，411路，573路，810路公交车到可以到达东湖景区。东湖景区是集娱乐，休闲，餐饮，游览于一体的景区。游览的景点有磨山，楚市，樱花园，牡丹园，荷花园，听涛阁，水云乡，祝融观星台，楚天台等，值得大家去东湖游玩。,1
86157180,参加了全国体育舞蹈拉丁舞比赛，天气很炎热!很艰苦……但是队孩子是有意义的!,1
86172390,晚上住在东湖宾馆，服务很好，早上起来鸟语花香，景色非常美。,1
86227251,那个简单DIY陶瓷店千万不要去，收你两倍的钱，还不给寄,0
86236807,推荐大家如果去武汉一定要去看看这个地，里头是博物馆，可以了解汉口的历史文化，很有教育意义，而且轮渡过去也非常接地气，可以真正体会着江城的平常生活,1
86531183,这里真的没有任何有趣的地方，吃的、玩的，基本没有，不会再去！,0
86543210,美术馆的建筑结构就充满着美术感和艺术的融合，里面环境很好，很安静。,1
86549541,白天去的，天气炎热，游人不多，坐在江边听水声，江边的林荫道里，微风阵阵，并不觉得十分炎热，很惬意。不时看到一些专业摄影师在取景拍照，还能看到武汉长江大桥，芦苇漫漫，很适合过来放空自己。,1
86564362,真心觉得这里不好玩，去的时候在修，哪里都玩不了，里面看到的除了树就是树,0
86589916,这里是散步锻炼的好去处，园区风景比较好，在武汉也是比较大的公园了,1
86596191,雄伟的武汉长江大桥，感觉跟伟大,1
86603475,值得一去，买了东湖年卡，经常过去玩,1
86607054,东湖的磨山景区三面环山。有楚天台，摩崖石刻，刘备郊天台，朱碑亭等景点。有浓浓的楚国风情，有特色的园中园。各种各样的花争相绽放。很漂亮的。,1
86613929,和其他同类风景区没什么太大区别，没特色，,0
86617564,免费的东西，性价比绝对好的没话说啊！,1
86619954,说实在，不建议去，会拍照哪里都有风景，但是这里……也可以拍拍照咯,0
86624106,这里值得一去，可以品尝各种美味的小吃，很好。特别是有湖北，武汉特色的精美食品，味道好，地方持色鲜明，这里是吃货的天堂。有机会一定还去。,1
86637654,很美的风景，适合休闲游，离东湖其他景区不远。,1
87052199,一年四季都美的落雁岛，在秋天更有意境，这么美的地方一定要去看看。,1
87053255,户部巷里面全都是各种小吃，比较推荐烤鸭脖和豆皮。很好吃。旁边是黄鹤楼和武汉长江大桥不远。人特别特别多，要看好自己的钱包！还有这里面的东西比较贵，除了小吃不建议买其他的东西。味道的话也没有特别好吃，反正我觉得比不上光谷的。我武汉的同学都不会来这里的。总之过来随便看看吃点小吃还不错，主要看看古建筑和感受那种气氛。随便逛逛还行。,1
87055824,大余湾的特色在于其古建民居，建议带上相机多拍些照片，随便一张照片都很有韵味。,1
87119012,东湖海底世界，值得一游，开眼界了,1
87128484,大桥很长，地方很不错，晚上风景很美,1
87139173,一个很大的湖，风景还不错，可以坐船慢慢在湖面上逛，公园里面有吃饭的地方，还有KFC。,1
87139777,这里禅意满满，韵味十足。夜景十分撩人,1
87145902,壮观长江大桥，值得去。美景尽收眼底。还有很多人游泳与钓鱼。,1
87152836,这里值得一去，凭有效自份证件可以免费参观。外部造型优美，里边内容很丰富。不错。,1
87159151,风景很好有山有水还可以划船,1
87162572,可以在这里游船，也可以看樱花。,1
87180549,朱碑亭一定得去，那环境很好，登上亭心旷神怡,1
87186162,可以啊，环境不错，漂亮，大家可以去玩一玩,1
87189319,"龟山电视塔位于武汉的汉阳区，在龟山上面，在武汉呆了6年去过很多次龟山，但是却没有上过电视塔，绝对是中遗憾。这个有个小策略告诉大家，强烈推荐去龟山一次，最好上电视塔，一晚电视塔几乎就在武汉最佳的观景台，这里几乎最高，可以看到整个武汉，坐车可以到古琴台站下车，然后往回走一点就到了龟山上山处，门票15，学生证8块。早上赶早一点是不需要门票的。龟山不长，体力比较好的话一个多小时就逛完了，在龟山电视塔就算没有上去在那个位置观看长江大桥几乎那里是最佳的看桥地方，滚滚长江东逝去！【交通】：上龟山交通方式很多，可以乘坐503,797,701,703等到鹦鹉大道古琴台下车，然后往回走一段时间就可上山。或者从晴川阁直接上龟山，从古琴台附近下山，走反路。【吃】：说道吃，龟山上面没有过多关于吃的东西。下山之后可以到晴川阁附近吃。【玩】：龟山，晴川阁，楚风园，长江大桥都在那一块，附近玩的地方还顶多，全程走下来估计也得玩一天，另外长江的轮渡是十分又必须去做一回的。另外到晴川阁里面可以坐轮渡直接回到武昌户普巷。【建议】：龟山不是很大，大概花时间2个小时左右可以走完，但是下山之后交通不是很方便，最好从晴川阁轮渡到武昌。不需要消耗太多体力。此外:在龟山上电视塔上看武汉的全景比在欢乐谷坐上那个一柱擎天看整个武汉的景色要更美。绝对的。我们当时在古琴台下车之后找到了去龟山的路，上山之后看到好多人在那里玩，但不是很挤的那种。之后随便买了点东西吃，然后就去了电视塔了。当时电视塔在专修所以没进去，那门卫说以后会开放的。心想以后再来楼。再走一段时间就到了另一个门口了，下去之后就到了晴川阁。想要吃的地方我们果断轮渡去了武昌。然后去黄鹤楼下面吃了午饭。",1
87228605,我是根据携程了解到的昙华林，去那游玩了一次，我个人觉得现在这样具有文化气息的地方真的很少。有时间去那玩一下可以洗涤自己的内心，让自己那在社会中紧绷的心灵得到放松，值得花半天的时间去游玩。,1
87374138,这里很不错，都很不错去了你就知道此行不虚,1
87683001,3月樱花开的时候，人山人海，浪漫的地方,1
87728665,讲真，看到携程上关于木兰草原的美图实在太少，本来还是有些犹豫的，但是真的去了才发现竟然这么美，很适合一家老小前去。一日游，两日游皆可，景区外有吃的住的，景区内可以搭帐篷露营，风很大空气很好，整个景区转下来需要一天时间，适合带一点干粮。,1
87729397,避暑好地方，但票价很有点贵，门锁也要钱,1
87729415,长江大桥有着历史性的象征，但就是太多人在桥上乱写乱画了，完全破坏了原有的形貌,0
87733961,这里安静，大气，舒适，让人感觉到看书才是最美好的事情。,1
87736840,可数罗汉哦，好好玩。香火旺盛，财运亨通,1
87742422,景点毗邻晴川阁跟黄鹤楼走出户部巷在江堤看看呼隆隆的火车坐个十块钱的轮渡去汉口有一番趣味,1
87744099,去武大游玩真的很爽，武汉大学风景优美，我游玩的时候逛过很多地方，有很多游客，很有氛围，真心喜欢武大。,1
87770025,去武汉怎么能不去看长江大桥，长江大桥，一共分三个部分，一部分船，二层走火车还赶巧遇到了火车，三层是马路走车,1
87792188,可以，恐龙厉害了，宝石厉害了，化石厉害了,1
87810859,在这里你放眼过去，望见的都是绿色，景色怡人,1
87849159,武汉东湖旁的明珠，国家985大学，人美景美，希望今后能在樱花季去，更希望去深造,1
87850335,这里是个免费、休闲的地方，值得去看下，返璞归真！,1
87858531,刚才好像写过这里了，建筑风格很满意，漂亮，江汉博物馆也很好,1
87858739,最满意的是风情街，景色非常漂亮，吃喝逛也井井有条。,1
87863770,武汉的夜景不错，值得拥有，跟大家分享。,1
87880343,这里是很惬意的一个小地方，很舒服，哈哈,1
87882255,全长一千六百多米的武汉江汉路步行街，可以说是武汉最繁华的地方之一，各种时尚靓男靓女。整条街的长度在国内也是属于非常长的一条步行街。要说的是建筑也有自己的特色。,1
87886976,胜天农庄位于武汉市黄陂区，导航好找。景区不大，爬山不累。有攀岩、竹筏、滑索、秋千、玻璃栈道等免费项目。攀岩非常好玩，那个悬崖大概20多米，值得体验一下！还有玻璃滑道、卡丁车、射箭等消费项目，价格都不高。还有专门的烧烤区。还可以采摘蔬菜。很多单位来这里拓展。网上订票实惠些。门口的胜天土菜馆很好吃。,1
87928487,走桥的感觉很棒，挺多人走的，到头了还可以坐公车回去。很棒啊,1
88154119,在昙华林来逛逛有吃的喝的还可以拍拍照，有一家寿司店很好吃，我经常过去那边吃，咖啡的话我不太了解了，我没喝咖啡，嘻嘻，跟朋友一起来的话更加开心,1
88155520,还不错，值得你来看一看，读书的可以有,1
89097948,不谈不谈啊！！超级棒的好吗！！电影院超级棒啊！还有炸鸡店！好吃好吃！！！还有动漫大道，超级多漫画书啊喂！！！我不行了！,1
89103990,这个艺术中心的环境没得说，欣赏完还可以在后面的咖啡厅小坐，挺好的,1
89110461,4月去的，樱花很多很美，需要提前预约才能进校园，进去拍了很多照，而且环境不错，校园值得一逛，很多门口，问清方向再逛比较好，校园很大,1
89115138,东湖绝对是武汉值得去的景区，风景秀美，景色宜人。,1
89115141,这里很适合带家人去玩，很舒适很惬意,1
89120907,这是规模非常大的湿地，绿道建设的很好的了,1
89124480,这座大楼昔日可是与广州的粤海关、上海的江海关一道，并称是中国三大海关钟楼呢。大楼历经了百年的时间，依旧矗立，别有一番韵味。,1
89134053,武汉大学可以说是中国最美的大学，每年三月至四月间樱花盛开时，漫步樱花大道，不经意间樱花雨随风飘落，整个简直美到不可言喻。,1
89148579,人山人海，抵挡不住美味的诱惑，景点都相邻，走起来特别方便，坐车有点堵。,1
89162881,猴山呀，湖水呀，宁静的山，值得一去，最好约上一两个伴侣，度过一个完美周末呀，最重要的，电动车自行车都可以进去，想走就走，想停就停，很不错,1
89168201,虽然是十一来的不是武大最美的季节，但是能想象的到樱花开放时有多美,1
89197524,我是2016年“十一”去的这里，天高云淡，望着一望无际连绵起伏的山丘，觉得心旷神怡。搭个帐篷，吹着自然风，和同伴一起看看景色，聊聊天，孩子们则和老公们去参加草原的各种活动，到也其乐无穷！因“十一”期间人很多，如果公共设施的服务能再好点，就更棒了。,1
89197714,东湖位于武汉东部，武汉大学的北门就对着东湖，景色秀丽，,1
89225331,国庆竟然有宰客现象出现，就是刚进巷子的第一家热干面店！！！但是去的人太多，挤不动，吃得种类的确很丰富！热爱美食的朋友可以去看看！,1
89228727,湖北省博物馆绝对不容错过的景点，位于武汉东湖畔，可以做地铁4号线到东亭站下车步行过来就好了。十一期间来博物馆的人非常多，建议尽早前往，湖北博物馆做的比较人性化，十一期间不在换票直接听从指挥进入就可以，上午9时开馆，人流进入的非常迅速，只要大家配合就能快速的度过安检（当然也有流量控制，但是应该会一直放人进的）。湖北省博物馆，上下三层，主要展厅分为历史展厅、梁庄王墓展厅、曾侯乙墓展厅和湖北群英展。历史展厅中有著名的国宝:越王勾践剑，而曾侯乙展厅中则有举世闻名的曾侯乙编钟，这是两件镇馆之宝是所有人的寻找的重点，甚至有的人来了就是为看这个来的。湖北省博物馆软件做的很到位，内有博物馆自己的APP，当然需要注册稍微麻烦。但是另一项就非常好，就是二维码讲解，二维码在部分展品旁边的玻璃上面，用手机一扫就直接就去网页点播放就好了，不用下载任何东西，这非常棒！讲解清晰生动，超赞！纪念品方面推荐纪念币或者是它们的文创，一本纪念图册89一套，里面有那两镇馆之宝的图片和介绍，还有其他珍贵展品配合着成语故事的介绍。感觉这个不错，拿回去时常翻开就能想起自己曾经来过了。,1
89232539,光谷是购物天堂，里面可以说啥都有，可以满足各个消费层的要求,1
89241157,小吃多的不要不要的，每个都很好吃，一天吃不完，武汉最有名的小吃一条街，价格超便宜,1
89261447,这里环境优雅，干净卫生，管理规范，快艇服务较好。,1
89271122,非常好的博物馆，能了解地质造化过程和珍惜石种，值得一去。,1
89273410,如果去过南京路，那就不用去这里，大同小异，而且这里霓虹灯比南京路少很多，街道很脏，这里垃圾遍地。,0
89274691,千万不要去这里，不是真的古迹，修的粗制滥造，半小时就看完了。,0
89285522,一到假期，户部巷简直就是人山人海，真正的户部巷只能看见人头涌涌，一般不建议带婴儿车去，根本不能前进！说到小吃，油炸铁板居多，什么鱿鱼、肉串、蟹虾花甲、臭豆腐、还有西瓜蜜瓜等水果，没什么特色！,0
89285538,全钢结构，色彩鲜艳，非常壮观。住希尔顿江景房间可眺望。,1
89290144,历史街区类似北京南锣五道营值得逛逛,1
89307825,个人感觉这是除了武汉长江大桥之外，最值得去参观并且花时间的地儿了。馆内展品很丰富，也比较接地气，普通人都能欣赏的来，且附有文字说明，还可以请讲解。让我印象最深刻的是3号影像展览室，里面不但罗列着很多令人震撼的艺术作品，而且有两个像高级影院的宣传片放映室，有兴趣的参观者可以通过宣传片了解到更多相关的背景知识。总而言之，展品，服务，设施都可以打满分，大家一定要去。,1
89310021,这里不愧是全国十大博物馆之一，元青花四爱图、郧县人头盖骨、越王勾践剑、曾侯乙编钟是四大镇馆之宝。馆藏丰富。离东湖风景区步行10分钟。值得一看。,1
89323993,去过这里两次，每次都有不同的回忆，沿途景色很漂亮，景点没有过分污染和商业化，很难得。,1
89325572,这是来武汉的必游景点，长江上的第一座大桥，有着老武汉的很多美好回忆，大桥上围栏的石雕都各不相同，很有意义。,1
89901341,大学情怀，值得一去感受高等学府的氛围,1
89906840,有轨电车修好前别来，交通堵死了，,0
89925703,东湖风景区很美，坐了船，绕湖游玩了一周，在毛主席曾经到过的地方仔细看了看。东湖宾馆很大，条件很好！非常喜欢大武汉的美东湖！,1
89926295,雄伟壮观的武汉长江大桥，这次来武汉终于见到了，圆了我的梦。才饮长沙水，又食武昌鱼，万里长江横渡！永远的诗，永远的梦！赞武汉！,1
89926476,主体是新建筑，清代殿堂基本毁于战火。汉传佛教主要丛林，可以一游。双面观音铸造精美！,1
89928525,还可以的一个地方，如果没太感兴趣的地方，可以看这里。,1
89928733,这里是挺好的一个地方，推荐给大家啦。,1
89945532,有没有被美到，武汉夜景真的很棒呦,1
89949371,下了飞机就直接过去的，当时用的是携程用车，到那边在湖边餐厅吃的饭。用餐中还下起了雨，当时司机师傅还很贴心，去买了伞，然后在里面还陪同游玩一下，而且还义务当起讲解。东湖景色很美，很值得去游玩。幽、静，舒心。,1
89969451,这里环境比较好，适合附近小区居民过去散步，是武汉这种闹市中少有较安静点的地方了，免费，有点是像后花园。,1
89970039,这里值得一去，坐坐实实的一架大桥，壮观的很，最好步行，夜景很美,1
89972574,文艺小清新，有点像苏州的平江路。但昙华林又多了一层历史厚重感。,1
89987300,热干面，豆皮，糊汤粉，烧卖……武汉的小吃应有尽有，味道正宗且好吃，最好早上去，吃完再去上桥浏览长江大桥和黄鹤楼，身心愉悦啊,1
90001019,樱花季去的，大美武大，花与这里民国风的建筑搭配，赏心悦目。武大很大，这里的山水就够美的了,1
90001176,武汉大学百年学府，校园漂亮。特别是樱花盛开的时候。更美,1
90017043,这里很大！人文气息很好！值得去玩一次,1
90026246,景区面积很大，适合休闲游览，值得一去。,1
90044025,你想值得一去的地方，在武汉值得骄傲的地标！,1
90057619,东湖磨山景区是武汉最有名的景点之一，这里围绕着东湖，环境非常的好，湖水加山的组合让你游山玩水的舒适，还有楚文化的韵味，偶尔还会有表演，展现楚文化的魅力,1
90060054,木兰天池在黄陂区，是周末休闲度假的好地方,1
90062969,这次去武大因为不是樱花季，所以就抱着参观名校的心情在校园外围大致浏览一翻。武大的校园面积非常大，如果想要参观细部建议在校园内租自行车。校内有汽车可以坐，到一次两元的价格真不算便宜。我们从西门开始游览，走了大约半小时到达工学部农贸市场，里面有很多小吃可以选，在市场里解决了早餐，就漫步到凌波门，从凌波门出学校正好面对的是东湖，湖边有几条栈道，可以在上面走走，沿河边公路步行十几分钟从东门又进入学校，然后向正门方向前进，最后到达正门结束武大漫游。武大校园整体规划上错落有致，既有宽阔的广场，也有幽深的小径，既有古旧的老建筑，也有现代化的新楼房，是个值得品味的地方。,1
90064260,汉口江滩距离船长9号两江夜游的上船点很近，傍晚的时候就顺道过来逛逛。江滩长廊的灯很漂亮，站在滩边能看到对面的夜景和江水，江风徐来，惬意无比。江滩附近有步行街，晚上很热闹，可以去走走。,1
90068716,中国最大的城中湖，没有之一，站在湖边基本和看海一个感觉，沿着湖边慢慢的走可以看到各种不同的树木花草，再加上还能租船游湖，开心,1
90073269,十大名校之一，尤其是武汉大学的樱花比较出名，每逢时节，那儿就是花的海洋，人流如织，游人穿梭，不时传来女生爽朗的笑声，让人不由的浮想联翩……。,1
90075959,华师景美,1
90081279,门票便宜，设施老旧，动物们基本都缺乏精心照顾。夏天去看的，熊山上，狮虎园内动物们普遍在可怜避暑，没啥心情。熊猫馆的熊猫还是待遇不错的，享受空调待遇，毕竟还是国宝啊！猴子山上有各式各样的猴种，可以静距离喂食，只可惜去的时候金丝猴躲在房内避暑没看到。另外还有斑马、梅花鹿、袋鼠、孔雀、大象、犀牛等物。大猩猩似乎不在家，没看到。最后湖里面的黑天鹅比较多，还可以游船赏荷花。总的来说性价比较高。,1
90324743,很不错的，不过大学都很漂亮！南湖边上，风景还是不错的！,1
90548701,人好多啊，一条路都是各种商店，比较热闹，旁边就是地铁，也比较方便。挺不错的，旁边还有很多小吃，到吉庆街步行即可，值得推荐,1
90911070,武汉小吃总体来说还是不错，适合能吃辣的吃货们，有机会过来吃点热干面，豆丝，藕汤，油焖大虾等等，还是蛮不错的，价格也不是很贵，赞一个！,1
90917337,武汉大学的樱花非常美丽，不过就是人多，花期非常美丽，不过赏花也不会忘记国耻，武汉大学历史悠久，这里的建筑风格也别具特色，很适合大家来逛。,1
90928970,高上大！,1
90948558,我们东湖是中国最大城中湖，走一圈得要好几天，有免费景观和收费景点，休闲散步踏青钓鱼游船好去处，现在被填小了一半，政府手下留情留大家一片绿地吧！开车可以沿着湖边兜风，十分凉爽舒适，梨园大门进去租一辆自行车踏青也不错,1
90953652,光谷步行街，有几期，第一期面积最大，五层楼高，现在也是最旺的。后面又陆续建了西班牙，意大利，德国，还有最后一期，法国，正在动工修建。光谷步行街也是现在武汉最繁华的商业街，里面的商品应有尽有，各种品牌一应俱全，吃喝玩乐，一天时间都不够。,1
90956355,万里长江第一桥，第一座铁路和公路两用桥，苏联老哥扎实、精湛的施工工艺，现在的质量都可以超越武汉任何一座桥，一桥连接武汉三镇，毛主席亲笔题写：“一桥飞架南北，天堑变通途。”就是真实的写照,1
90967851,对面是商场，很多小朋友项目。赞,1
90970805,去的季节不是太好，春天就完美了，有滑草，射箭，骑马等项目，晚上还有篝火晚会，外面有租住的帐篷，还有烧烤架，也有洗澡的地方，碧水蓝天加青草，总体上感觉挺不错的，虽然比不上内蒙古大草原，但是在城市里有这样的地方很好了,1
90984154,武汉长江大桥是中国人靠自己的力量在长江上面建造的第一座跨江大桥。是一座公路铁路两用桥。建筑非常雄伟壮观，代表了中国人民的聪明与智慧，是中国人的骄傲。大桥质量非常好，从一九五七年建成到现在仍然发挥着重要作用。,1
90984272,这里景色秀丽！位于闹市区！值得推荐！,1
91003255,这里属于女孩子们拍照的地方，是武汉老城街，最多的应该是慢邮店，然后就是各具特色装修的一些小店，卖各种小东西，每家店都是各具特色的装修风格，这里的干花是很好的装饰品。,1
91007862,这里什么都没有！还什么文艺范？里面啥都没有！根本就没什么值得拍的。最多能看的，都在人家上传的那一两个了，别想自己在发现什么，因为没了。,0
91011863,十里长湖，八里磨山，风景独好。,1
91020494,这里是非常出名的一条美食街，很对当地小吃，值得一去！,1
91031674,站在长江大桥可以把武汉长江两岸的夜景尽收眼底，附近有黄鹤楼，小吃街户部巷。,1
91032244,武汉理工图书馆太赞了！不管是内部空间还是外观简直高大上！感觉比其他几个学校的图书馆都好太多了，武汉理工的学子真是幸福！,1
91108145,中国最美丽的大学校园，当之无愧，民国时期的老建筑都很有味道，尤其是每年樱花开放的时候，游人如织，建筑、樱花和游人相映成辉，值得一看,1
91122059,这里环境优美，乘车方便，有游乐场，有划船区，有小吃一条街等，是休闲旅游的好地方,1
91617844,这里非常壮观，看着巨轮从脚下开过！,1
91627063,这个地方很不错很值得大家去看看。,1
91627280,正好碰上双十一，门票买一送一，棒棒哒！已经被同事告知会冷，特地穿了厚厚的衣服，但是依然很冷，然后，越来越冷！江上风真的很大，吹得头发乱乱的。但是风景真的很好，在嘉陵江和长江交汇口，转了一圈！还到了，洪崖洞，美不胜收！,1
91639193,啥也没有，树不好看，还有支架架着还给树正在输营养，我不知道美景何来，坑,0
91650526,嘻嘻嘻，前天回来的，昨天和男票一起去家附近的梨园逛逛，没想到赶上菊花展了，好漂亮啊。第二次来东湖梨园了，天鹅，海盗船……现在才明白它是听涛景区，哈哈,1
91662277,承载我们对武汉的儿时记忆，在繁华的国广对面，仍保持着最初的安静与惬意,1
91675672,汉阳公园，在钟家村旁边，公园不大，进去转转几分钟就可以看完了。今天去主要是看银杏的，现在正是银杏最漂亮的时候，公园里没有几个游客，只有很多大妈们在这里开会，估计还有表演。汉阳公园，挺好的地方，闹市中的一片安静的所在，希望这种公园多一点。,1
91738756,湖光山色，远景近景，交相辉映，是一个风景优美，适合休闲时光的好去处！,1
91754317,说着的老说光谷步行街不错。我们去的时候正好赶上在修建。破的一塌糊涂。步行街商场也很low。还有大转盘。太特么大了。害得我领着孩子打了个车绕道转盘的对面。而且转盘之间的路口都是不通的。真是无语。可能是建设得事情吧。,0
91755058,桥让人很震撼，特别是夜景非常美,1
91765035,汉口江滩，来武汉必去的地方，这里不收门票，白天可以放风筝，晚上可以看演出。今天刚去了江滩，芦苇正在盛开，从粤汉码头到长江二桥下，绵延不绝，都有一人来高，很壮观。今天周末，游人如织，大家都拿着手机或者长枪短炮，来拍摄芦苇的美景。估计芦苇还可以看半个月左右，喜欢的朋友要抓紧时间了。,1
91765739,世界城光谷步行街全长1390米，位于武汉市武昌区鲁巷广场，是一条建设在以鲁巷为中心的光谷核心地段上的全球第一步行街，由一条1350米的目前世界最长纯步行商业街串起，其中第二期-西班牙风情街，具有清朗明丽的地中海风情，兼具古典气息与现代时尚的建筑群相辉映，浓郁的西班牙风情错落隐现，具有奢华雅致的欧洲商街风格。建筑、雕塑小品与商业完美交融，逛街的趣味感油然而生，沉醉其中宛若穿行于另一个时空。,1
91806436,免费开放，周一闭馆，周二到周日：9:00-17:00参观博物馆不需要身份证，直接门口进去就可以，进去之后要安检一下的。湖北博物馆由综合陈列馆、楚文化馆、编钟馆等三座仿古建筑构成，布局体现了古楚国建筑的“一台一殿”、“多台成组”的高台建筑布局格式。不过我们去的时间不巧，恰逢那几天在开考古学术会议，楚文化馆和编钟馆都关闭了，原本一心想看编钟表演的，结果也泡汤了，还好在黄鹤楼的时候欣赏过了，不然要悔死啦。博物馆蛮大的，上午参观的人并不是很多。博物馆有免费的wifi，不过程序稍微有点麻烦，需要扫码注册什么的。其实信号不怎么好，也许上的人多，网络比较差吧。在门口的右边，会有一个关于介绍只有安卓系统才能下载的讲解软件，但好像要花&#165;8左右吧。博物馆也有免费讲解，不过要自己去找的，找那种脖子挂免费讲解的工作牌或穿橘色马甲的人。或者也可以租讲解器，20元/部（3小时以内，押金200元）。不过我们很幸运的找到一个挂工作牌的免费讲解员，全程一个半小时，十分细致地为我们讲解了曾侯乙墓展厅。此馆展出的文物非常多，而且基本都是真品，真是让人大开眼界。湖北博物馆的四大宝：出土于“曾侯乙墓”的曾侯乙编钟；冷兵器时代的精品之作越王勾践剑；距今100万年的郧县人头骨化石；元青花瓷中的极品：四爱图梅瓶。原本计划上午就把博物馆参观好，没想到光一个曾侯墓展厅就参观了一个半小时，只好中午出去吃好午饭又进来继续参观剩下的，但是下午参观博物馆的人明显比上午多多啦。自己参观三楼的展厅就有点走马观花了，一个小时就结束了。总的来讲，湖北省博物馆还是非常值得你去花时间好好参观一下的，听听讲解，了解一下文物的历史背景之类的非常有意思。,1
91829677,不错的地方，风景也不错。这里的人也好,1
92460881,母校旁边的湖，非常漂亮，因为东湖才考的武大,1
92467095,这里是赏樱花的好去处，樱花盛开季节很美。,1
92486996,好玩，风景好，周末约上几个朋友去烧烤是不错的选择,1
92490264,这是非常美丽的一所大学，而且历史悠久，很多很多人喜欢在这里拍婚纱照，其中一些是因为这是她们的母校，另外一些是因为这里真的真的很美！,1
92495771,博物馆里面有很多珍藏品，值得一去,1
92533876,主要是免费的，景色及历史意义都很好。,1
92544665,这里很古典，很有生活气息，历史感厚重，因为人为修复较少。,1
92570303,在临江大道中山路那边，可以在这欣赏到长江的景色和武汉长江大桥，算是乘凉避暑游玩的好去处，可以在傍晚沿着江边散步过来，欣赏长江上来来往往的行船。,1
92573728,这个是中国第一座跨长江大桥，算是武汉的标志性建筑了，算是第一次看到武汉长江大桥，可以从户部巷那边步行过去，看完之后可以沿着江边走到武昌江滩，很值得一游。,1
92574392,个人认为这里是中部最好的步行街了，不过就是关门早了点，晚上10点过后基本收摊。平安夜一定要去哦，有巨惠。,1
92579090,这里很大，第一次感受大学气氛，这里真的不错,1
